Id,hate_speech,offensive_language,neither,clean_tweet,,,
20469,0,1,0,rt lol that same bitch i was cool with was was down to sit me up in get me kill in get on twitter in talk about it,,,
20470,0,1,0,rt lowkey i put sum of these hoes on the map so call me kingtunchi bitch,,,
20471,0,1,0,rt same bitch that was down with lol theses lil hoes funny,,,
20472,0,1,0,rt same bitches that diss me gone still be here to eat my dick when they see that check,,,
20473,0,1,0,rt them same hoes that was fucking my dick turn on me lol fuckem tho,,,
20474,0,1,0,rt these bitches play both sides but get left in the middle,,,
20475,0,1,0,rt you bitches ain t a 100,,,
20476,0,1,0,rt don t tell your side bitch your family business that s none of their business,,,
20477,0,1,0,rt skinny girls pussy be good den a mf u don t feel nothing but pussy 100 points on the board for skinny girls,,,
20478,0,0,1,rt scholen waar directie leerkrachten pest kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn 8230,,,
20479,0,1,0,rt how am i suppose to ride for you 128107 and you got bitches ina back seat 128109 128111 128581,,,
20480,0,0,1,rt that peppers slant was a genius crazy call genius if he catches it crazy if he drops it then blow a to then get sack 8230,,,
20481,0,1,0,rt i can t stand a stuck up bitch always got a attitude for no reason i don t know who hurt y all but stay tf from round me 128530 9996 65039,,,
20482,0,0,1,rt latest draftexpress mock draft has randle 3 cauley stein 9 young 14 poythress 37 harrison twins amp dakari johnson a 8230,,,
20483,0,1,0,rt chelley gemma you sure are a dirty bitch jax your dad tried to warn you sonsofanarchy,,,
20484,0,1,0,rt gunnplay ps4 a big booty hoe with tig ol bitties xbox one pancake booty hoe with pancake tits,,,
20485,0,1,0,rt 8220 there is nothing wrong with ariana grande just cause she don t look like hoe y all gotta a problem 8230,,,
20486,0,1,0,rt single ladies vs cuffed hoes 128131 128141,,,
20487,0,1,0,rt laay a side bitch made this 128514 128514 128514,,,
20488,0,1,0,rt dropping all these hoes,,,
20489,0,1,0,rt lol foreal yo rt daddyx3 lmao i fucks with amp real talk them bitches know h,,,
20490,0,1,0,rt lovee this bitch istg,,,
20491,0,1,0,rt kenzo a fufu bitch can t do nun for me but break my heart or set me up,,,
20492,0,1,0,rt tae chaysin how you fucc for cash but u not a hoe and how i m going to respect u if your poccets broke nip 8230,,,
20493,0,1,0,rt notoyota 8220 king was fire rt king ti vs tip and that troubleman albums all trash 8221 most def,,,
20494,0,1,0,rt when you let go of all your hoes for one girl but she end up bein a hoe too,,,
20495,0,0,1,rt week from thursday might be the last yankees game to look forward to in a while if nothing else jeter deserves that night 8230,,,
20496,0,0,1,rt where my 2 favorite jiggers at hawn24 x 128514 128514 128514,,,
20497,0,0,1,rt no tv during the week parenting rule has thrown quite a monkey wrench into rooseveltspbs viewing schedule dvrtime 8230,,,
20498,0,0,1,rt lmfao oh nah she keep it three hunna twitpic a selfie if u a ho,,,
20499,0,0,1,rt could never date someone with yellow teeth 128567,,,
20500,0,1,0,rt berri about to go out with all these hot bitches happybirthdaytome http 8230,,,
20501,0,1,0,rt stackz him your nudes are safe with me her sends nudes him calls homie aye why this hoe send me this trash ass nude yu 8230,,,
20502,0,1,0,rt working out with the hoes,,,
20503,0,0,1,rt think windturbines are bad for birds compare via via 8230,,,
20504,0,0,1,rt charlie crist doesn t have any more political parties to join but he could become a spokesman for a fan company,,,
20505,0,0,1,rt now go take out the trash 8220 today i was outnumbered but thankfully not dismembered thanks ladies,,,
20506,0,1,0,rt niggas wearing toms amp uggs amp bitches wearing jays amp timbs lol this aint what usher meant when he said trading pla 8230,,,
20507,0,1,0,rt a milf is a sexy ass mom over 35 if you re 20 you re just a bitch with a baby,,,
20508,0,1,0,rt i hate ghetto loud rude ugly bitches bitch you already ugly why the f ck you gotta to be loud too,,,
20509,0,1,0,rt me as a good friend supports and encourages ur hoe activities,,,
20510,0,1,0,rt m es these bitches act local n think global,,,
20511,0,1,0,rt 8220 0utcast kayci and i greet each other by saying hey cunt like it makes me lol 8221 the only person okay with me cal 8230,,,
20512,0,1,0,rt 0utcast hey cunt i miss you too 128532,,,
20513,0,1,0,rt 0utcast hey cunt i miss you 128557 128557,,,
20514,0,1,0,rt i don t play about the monkey you have to earn this shit 128564,,,
20515,0,1,0,rt gunnplay u can kill carl but not my nigga glenn whos gonna take care of my hoe maggie,,,
20516,0,1,0,rt nashville rt atlanta rt houston has so many trash drivers,,,
20517,0,1,0,rt jr i respect those niggas who respect their girls amp dont pay them hoes no attention salute to you,,,
20518,0,0,1,rt you mean like the yankees did this year when they prioritized a farewell tour over a playoff run,,,
20519,0,1,0,rt chocgirl rich homie and bird man gone be at mansion 233 lan tonight 128064 some niggas got fuckd up by the bouncers when i w 8230,,,
20520,0,1,0,rt being loud ghetto amp energetic aren 8217 t offensive things to me i own who i am amp where i come from nothing to be ashamed of 8230,,,
20521,0,1,0,rt this bitch ugly in person,,,
20522,0,0,1,rt lmao it will have a slope of 2x 1,,,
20523,0,0,1,rt the cardinals are mlb s gold standard and there isn t even a close silver dodgers giants tigers yankees,,,
20524,0,1,0,rt ima bitch him out lol,,,
20525,0,1,0,rt you can t be ugly and a shitty fucking person pick a struggle bitch,,,
20526,0,1,0,rt 215 1 2 3 4 how many niggers are in my store i knowwwww your stealing 128514 128514 128514 that vine still be having me weak,,,
20527,0,1,0,rt you always say we dont love these hoes yet yo girl a hoe,,,
20528,0,1,0,rt 22 8220 this bitch is too real looooool yaga 8221 8221 128514 128514 128514 128514 128514 128514 128514 128514,,,
20529,0,0,1,rt stalin if a single wasp could read these waspfacts tweets there could be a peace treaty between wasps and man but wasps are 8230,,,
20530,0,1,0,rt all bow wow hoes on the stage lol,,,
20531,0,1,0,rt bitches love body party 128571 128166 128069 128068 128525 128149 but when it s time to take da dick the party canceled 128581 127814 false advertising ass bitches,,,
20532,0,1,0,rt lmao y all single hoes stay pregnant 128514 128514 128514 128514,,,
20533,0,1,0,rt 8220 8220 okay now i m going to krispy kreme for real 8221 fat bitch 8221 this nigga trying 8230,,,
20534,0,1,0,rt 8220 finished the essay and the quiz bitch 8221 good job bud proud of you,,,
20535,0,1,0,rt mcadams tbh i didn t even mean to mock him but itstoofuckingeasy,,,
20536,0,1,0,rt mcadams stop being a little bitch and fuckherrightinthepussy,,,
20537,0,0,1,rt my idea of a diet is eating regular oreos instead of double stuft and takin off half the cookie still dip it in 2,,,
20538,0,1,0,rt the first day of school lost student say bro you know whe me cho bitch ass up,,,
20539,0,1,0,rt bitches love us lol,,,
20540,0,1,0,rt idk why your favoriting shit hoe bye 128536 128075,,,
20541,0,1,0,rt have you bitches done your kegals today,,,
20542,0,1,0,rt so yams are ass or pussy,,,
20543,0,1,0,rt where my bitches from the itty bitty titty committe,,,
20544,0,1,0,rt lol robbing ain t the word pussy4ebt damn you was robbing them bitches,,,
20545,0,1,0,rt some bitches be forgetting,,,
20546,0,0,1,rt beautiful smiles and colored eyes 128525,,,
20547,0,0,1,rt x joaries wingatelfc ox babes we buy brazilian and peruvian not bengali,,,
20548,0,1,0,rt niggas can do slope intercept form equations but cant make scrambled fuckin eggs thats a lil backwards,,,
20549,0,0,1,rt man giants pitiful jets pitiful mets pitiful yankees pitiful nets pitiful knicks pitiful ny sports pitiful,,,
20550,0,0,1,rt andtits23 lewis so trash lmao,,,
20551,0,1,0,rt flexin smokereg lol thats grwn man shit nd bitches b loven it 128514 128527,,,
20552,1,0,0,rt bravo615 nigga wanna bitch about a party y all know my address knock at my door,,,
20553,1,0,0,rt if u dont want your heart broken then dont check for a nigga who entertains hoes,,,
20554,0,1,0,rt i m about my commas bitch period,,,
20555,0,1,0,rt these bitches so fucking stupid smh,,,
20556,0,1,0,rt ariana grande built like a 13 year old chinese boy bitch shaped like an iphone 3gs but niggas go crazy over her she no 8230,,,
20557,0,1,0,rt bitches love posting them goals pics showing a range rover mansion and money everywhere bitch you unemployed,,,
20558,0,1,0,rt bitches see a picture of a couple walking on the stairs together and caption it goals 128525 128588 bitch all they doing is going 8230,,,
20559,0,1,0,rt i had such a classic style of tweeting trolls dyke tweets lists etc its crazy how many niggas tweet just like me now 8230,,,
20560,0,1,0,rt i remember i was having phone sex with a white bitch and she said her pussy tasted like salt and vinegar chips ain t tal 8230,,,
20561,0,1,0,rt if this nigga kanye took kim k to wendy s this means y all regular hoes don t deserve them 200 dates,,,
20562,1,0,0,rt miley cyrus pussy probably taste like wet dog she has a negative ass and the bitch looks like justin bieber she so ove 8230,,,
20563,0,1,0,rt my girl told me she was on her period i immediately power bombed her hoe ass,,,
20564,0,1,0,rt that s logic for a hoe rt flowaaabomb if you single nobody can tell you what to do right right,,,
20565,0,1,0,rt you unhappy scrappy i got pataki at me bitches say i m tacky daddy range look like laffy taffy,,,
20566,0,1,0,rt rilluh instagram always be acting like a bitch bruh,,,
20567,0,1,0,rt kae will your bitches do this for you,,,
20568,0,1,0,rt loyalty is not dead gtfo don t marginalize me bitch,,,
20569,0,1,0,rt yeah we can t wrestle might have to rock bottom you foreal i m a big bitch and proud lol let me live,,,
20570,0,1,0,rt hit the bitch nd forget the bitch but i left my kids on her fuckin face,,,
20571,0,1,0,rt jonez damn cuh alu mohe my nigga just make sure you alu polosi ho nifo 128561,,,
20572,0,0,1,rt ouuua ita siana alu polosi ho nifo namu ta e,,,
20573,0,1,0,rt ugly hoes love to fight lmao they ain t got none to lose 128553 128514,,,
20574,0,1,0,rt 8220 give us our credit bitch we went out there amp took that w took tha 8230,,,
20575,0,0,1,rt don t forget we gotta take out trash and need milk and spermicidal lube,,,
20576,0,1,0,rt scorpio aka hoe season right around the corner,,,
20577,0,1,0,rt that bitch had to pull my hair to win rt lol so what do you tweet if you lose,,,
20578,0,1,0,rt be right when u wanna fuck a bad hoe too or a hoe u didnt really wanna fuck,,,
20579,0,1,0,rt if i eat the pussy and it taste like mold i stop so u cant tell ppl i ate u if i aint finish,,,
20580,0,1,0,rt if he tell u that u got some good pussy but he never try to hit again what that mean,,,
20581,0,1,0,rt jody was really a pussy tho he let some lil niggas jump him and take his bike old head sonned him in front of his mama 8230,,,
20582,0,1,0,rt lol rt nigga like damn why would this bitch do this i helped your family move and the dryer almost fell 8230,,,
20583,0,1,0,rt long distance sex will definitely have u thinking u like a bitch a lil too much,,,
20584,0,1,0,rt nowadays if u have a threesome with these new generation bitches that one hoe gonna go tell everybody she fucked both 8230,,,
20585,0,0,1,rt female ig models in person be so trash 128546,,,
20586,0,1,0,rt nigga fuck you u a bitch ass nigga dat ain t sneak diss n u bitch made shit starter rt a sneak dis 8230,,,
20587,0,1,0,rt all the hoes know each other 128514 128553,,,
20588,0,1,0,rt i forgive all u hoes girls,,,
20589,0,1,0,rt the top comeback for when you call a nigga ugly 1 i still pull more hoes than you,,,
20590,0,1,0,rt rip robin williams i m gonna fuck the baddest bitch tonight for you bruh,,,
20591,0,1,0,rt hell nah bitch,,,
20592,0,1,0,rt thats when you say this bitch aint got no job mlrt,,,
20593,0,1,0,rt these bitches aint shit amp pussy is my greatest vice i love smokin weed i hate advice,,,
20594,0,0,1,rt gerry r remember all the trash on the floor of your car we upgraded it amp put wale s the gifted so it feels like your old car htt 8230,,,
20595,0,1,0,rt lonnie 19 rihanna is a talented hoe,,,
20596,0,1,0,rt shawn 6 8220 thunduh dez is caked up with some bitch or something cause hes not playing like dez bryant 8221 128514 128514 128514 128557 128557 god dammit patr 8230,,,
20597,0,1,0,rt j one nigga from the past told me one thing i d never forget one mans trash is another mans treasure,,,
20598,0,1,0,rt groove 8220 a1 groove 128514 128514 128514 nicca said imma slap ya daddy out den put em n da yo 128128 he still that nigga when he aint s 8230,,,
20599,0,1,0,rt eat mangos get bitches to be honest i don t do either of these 128514,,,
20600,0,1,0,rt bang y all hoes and y all plastic ass bodies maaaaan smh,,,
20601,0,1,0,rt shout out to my mama cause she ain t raise no hoe,,,
20602,0,1,0,rt lmfaooo like is this bitch alanah serious,,,
20603,1,0,0,rt klassy exactly same shit i said gt gt gt yung jay so nobody think mimi was outta line for inviting stevie j to the gay nicca v 8230,,,
20604,0,1,0,rt mybeautyy i d rather argue amp make up 128536 then fight 128074 128165 128162 amp break up 127939 128131 9996 65039 cause 128166 thirsty bitches 128111 love to see happy 128522 127969 homes fuc 8230,,,
20605,0,1,0,rt x tacos over hoes,,,
20606,0,1,0,rt im shitty but i promise u im better than that bitch,,,
20607,0,1,0,rt 8220 good pussy have a nigga like funniest thing i ve ever seen on 8230,,,
