Id,hate_speech,offensive_language,neither,clean_tweet
19662,0,1,0,rt don t ever be afraid to double bitch down ppl always expect you to be like i m sorry if i got loud or i m sorry to s 8230
19663,0,0,1,rt i thank every broad in the universe who takes that step forward amp puts colored contacts in her eyes that s one less person 8230
19664,0,1,0,rt gemini gets irritated by jealous bitches
19665,0,0,1,rt come on yankees lets keep this game going we must win 9918 65039 9918 65039 9918 65039
19666,0,0,1,rt an ohio inmate sums up what lebronjames return means for cleveland leb 8230
19667,0,1,0,rt hell yeah benihana up in this bitch
19668,0,1,0,rt you called me a pussy tough guy let s see how tegan kisses right bicep and sara kisses left bicep feel about that 8230
19669,0,0,1,rt martin short on conan oct 3 2014 with your yellow skin and red hair you look like a 2 pencil
19670,0,1,0,rt flipthesenate on the most corrupt administration ever chicagopolitics in the wh amp harry reid is his bitch
19671,0,1,0,rt westt y all have six different personalities and 3 different bitches you spit game to and lie 24 7 but we need to grow up lm 8230
19672,0,1,0,rt good morning to you too sunshine rt dirty bitch
19673,0,0,1,rt in which i refresh dhimmi seattle mayor ed murray s poor memory of city s long history as a jihadi breeding ground gt h 8230
19674,0,0,1,rt mass gop gov elect charlie baker no driver s licenses for illegal aliens gt noamnesty
19675,0,1,0,rt all these forms and bitch you still don t get what i m saiyan
19676,0,1,0,rt cuz bitches love pizza
19677,0,1,0,rt when lil wayne said why give a bitch ya heart when she rather have a purse
19678,0,1,0,rt bitches came over yeah we threw a party
19679,0,1,0,rt but then again i aint never worried bout no bitch nor nigga
19680,0,0,1,rt donnas taxes are gonna go up moulinyan lol
19681,0,1,0,rt it s paid for only 30k miles and the bitches always have my money 128181 128181 128109 128563
19682,0,1,0,rt fridayfaves rt this bitch is dressed for church the club the gym and to slay vampires 128514
19683,1,0,0,rt realest tweet i seen today rt 8230 dyke bitches are rehab for hoes and once im healed back to the dick i go
19684,0,1,0,rt rillo these bitches fine fare supermarket
19685,0,1,0,rt 8220 if you call my mom a bitch your getting knocked out 8221 on mamas 128076
19686,0,0,1,rt sonia never criticises kejriwal kejriwal who trashes every other leader never criticises sonia touching
19687,0,1,0,rt 101 i think i m addicted to naked pictures and sitting taking bout bitches that we almost had 128517
19688,0,1,0,rt 101 i look at every bitch ass that walk past me
19689,0,1,0,rt 8220 hoes always say they a rider bitch stfu and ride this dick 8221 lmaoooooooooooooooooooo 128557
19690,0,1,0,rt how do you cheat on this 128530 128564 she s just like any other female with a pussy so who 8230
19691,0,1,0,rt if your pussy was a book i d read up on it
19692,0,1,0,rt i see y all 128514 128514 128514 128514 128514 128064 128064 which one of y all side bitches made this 128557 128557 128128 128128 128128
19693,0,0,1,rt charlie wears women s clothing
19694,0,1,0,rt niggas all about sex now days unlike you bitches i jus want somebody who gone better me as a young women 58400
19695,0,1,0,rt you can do anything you want in life just don t be a fucking bitch
19696,0,1,0,rt whatchu know bout livin in the ghetto eating cottage cheese 3 times a day lil salt lil peppa lil a1 lil barbeeequeee 8230
19697,1,0,0,rt what straight guys take a picture of themselves naked in a hot tun what fags murphy3 8230
19698,0,1,0,rt ezra miller an openly queer male is playing the flash making him the first openly queer male to play a lead superhe 8230
19699,0,0,1,rt at this point every voter in florida has voted both for and against charlie crist
19700,0,1,0,rt sack number 3 for trent cole fuckin that bitch up
19701,0,1,0,rt success me amp wes in this bitch dead
19702,0,0,1,rt teachers trying to pronounce ghetto names on the 1st day of school
19703,0,0,1,rt offseason outlook new york 160 yankees
19704,0,1,0,rt fuck your gpa bitch im a lot smarter than you
19705,0,1,0,rt like these bitches that have green eyed curly haired kids on their ig talking about my future child
19706,0,1,0,rt when they said lifes a bitch they really meant it
19707,0,1,0,rt monroe 8220 kim always being nasty pussy hungry bitch 128514 8221 look at me never hungry
19708,0,1,0,rt rod musty pussy maggot bitches tryna lick my sac for riches fuckemx3
19709,1,0,0,rt if you like after romeo chances are i think you re a faggot
19710,0,0,1,rt god is a yankees fan farewellcaptain
19711,0,1,0,rt chocolate as grandma used to say stop being a whiny little bitch and eat the fucking gluten
19712,0,0,1,rt free bird
19713,0,1,0,rt i fucked your bitch 128523 128527 how you feel
19714,0,0,1,rt this image of peshmerga giving the heave ho to an isis flag really brightened my friday kick their sorry butts http 8230
19715,0,0,1,rt duep i occasionally go to play flappy bird and then i die before getting one and remember how much i hate it
19716,0,0,1,rt wow henry waxman gets caught in a classic charlie leduff segment after charlie comes to dc for today s gm hearing
19717,0,1,0,rt all i m sayin is u bitches would hookup wit tha headless horseman cuz u think he all badass n shit but then u complain 8230
19718,0,1,0,rt rock out with your cock out jam out with your clam out
19719,0,0,1,rt poll florida governor rick scott is leading charlie crist by five points
19720,0,1,0,rt buy the girl stuff you twink ass bitch
19721,0,0,1,rt hun i m quitting my job and going to learn to become a psychic now i know what you re thinking well not yet i m going to 8230
19722,0,0,1,rt you up charlie brown
19723,0,0,1,rt thanks to i have learned way more than i ever wanted to know about birds
19724,0,1,0,rt chael p suplexin motherfuckers on their domes and shit
19725,0,1,0,rt bitches be like if you come over were not fucking but it happened amp she shaved bitch knew wassup 128514
19726,0,1,0,rt i don t tell bitches i show bitches 128524 128133
19727,0,1,0,rt 9749 128056 this isn t tea anymore how do bitches peep everything but still getting cheated on something not addin 8230
19728,0,1,0,rt tell a girl to calm down she ll act like you just kicked her in the pussy
19729,1,0,0,rt mendoz whore slut cunt bitch nigga
19730,0,1,0,rt vasquez fucking hate ignorant ass bitches
19731,0,1,0,rt why give a bitch an inch when she rather have nine
19732,0,1,0,rt grab her booty in front of niggas that want her grab her booty in front of bitches that want you
19733,0,1,0,rt you left prom camping first day cause you re a bitch boy
19734,0,0,1,rt hey the jig is up even democrats are through with you reasontoexitanobamaspeech dems are raci 8230
19735,0,0,1,rt i still live with hope that one day a hot rich boy will fall in love with me even though im trash
19736,0,1,0,rt isa boss it s knives bitch
19737,0,0,1,rt just to settle it once and for all which came first the chicken or the egg the egg laid by a bird that was not a chicken
19738,0,1,0,rt loves jk i m above the influence guys 128524 128591 i m a graduated d a r e ass bitch 128524
19739,0,1,0,rt did u steal those glasses haha stupid nigger
19740,0,1,0,rt this isn t some privilege to be thrown around all willy nilly you ve gotta earn the right to call me a bitch
19741,0,1,0,rt pm last night this incitement was translated into the murder of a father traveling w his family to celebrate the first nig 8230
19742,0,0,1,rt here s your first look at charlie cox as matt murdock in marvel s on netflix nycc
19743,0,0,1,rt a person needs just three things to be truly happy in the world someone to love something to do and something to ho 8230
19744,0,1,0,rt look at yall bitches for the child support keep getting pregnant ass bitches
19745,0,1,0,rt when hoes feel like their photo didnt get enough favorites
19746,1,0,0,rt pertile oh my goodness do i hate chinese people fucking zipperheads
19747,0,1,0,rt sodano dis bitch jus blew my high
19748,0,1,0,rt sooo many classless hoes 8230 not enough ladies
19749,0,1,0,rt fin you know a girl is a hoe if her instagram isn t private
19750,0,1,0,rt who better 2 b the manchurian candidate think abt it we bitch abt his policy and he screams racism 8230
19751,0,1,0,rt is a pussy
19752,0,0,1,rt remember in 2001 when the yankees were in boston and the crowd was cheering usa instead of yankees suck i love baseba 8230
19753,0,0,1,rt hoff you re secretly a yankee fan you ll admit it some day
19754,0,0,1,rt yankees winnnn 128153
19755,0,1,0,rt bae go talk to your other hoes me
19756,0,1,0,rt panera with my bottom bitch
19757,0,1,0,rt big dreams cause that small goal shit is for the birds
19758,0,1,0,rt i promise the last thing you wanna do is be a bitch to my sister in front of me don t poke the lion
19759,0,1,0,rt 8220 twitpic your reaction if you find out the love of your life selling pussy sold pussy on backpage 8221
19760,0,0,1,rt marc trash
19761,0,1,0,rt ceo tells daily show 8216 mentally retarded 8217 could work for 2 8216 you 8217 re worth what you 8217 re worth 8217
19762,0,1,0,rt shout out to all the bitches who don t have to dress half naked to get a mans 128694 attention stay classy
19763,0,1,0,rt if ur mine its obvious people are gna hit on u cause ur obviously attractive but if u flirt back its a problem bitch
19764,0,1,0,rt i m rich bitch
19765,0,1,0,rt 128514 128514 128514 rt ao got bitches at home scrolling ig like
19766,0,1,0,rt my favorite line so far has to be being blind must suck because you can t ever be an asshole made me ho 8230
19767,0,1,0,rt mike aw y all some hoes hating on that girl that looks like a dude 128514 128557
19768,0,1,0,rt when you see bae retweet or mention some hoe
19769,0,1,0,rt girl logic if i say bye i don t actually mean it then don t fucken say bye you dumb bitch
19770,0,1,0,rt babee smoke good weed with a bad bitch
19771,0,1,0,rt wtf ling ling did you at least calculate the circumference when you threw that ass in a circle
19772,0,0,1,rt we accept the als icebucketchallenge from the amp we challenge the
19773,0,1,0,rt youmad you a hoe 8220 i just thought you were cute that 8217 s why i kissed you 8230 8221
19774,0,1,0,rt 8220 saaani wetin happen 8221 our school will just be behaving like pussies
19775,0,1,0,rt jrock so not ready for the new year new me tweet bullshit to come you the same hoe you was last year chill the fuck out
19776,0,1,0,rt jrock this is a true ride or die bitch 128175
19777,1,0,0,rt stfu hoe rt 8220 i m proud to be african american proud african american i m proud to be white racist 8230
19778,0,1,0,rt i see people tweeting what if the purge comes to my city bitch the purge ain t no tour
19779,1,0,0,rt ann coulter admits on fox news that america has a negro problem crime tcot gettingreal
19780,0,0,1,rt if your girl didn t camp out overnight to buy you the iphone 6 your pee pee is trash
19781,0,1,0,rt i d go crazy if these animals like them grabbed my mama like that i ain t going out like no bitch 128548
19782,0,1,0,rt if i was a girl like that u would probably eat my pussy jasper
19783,0,1,0,rt damn i hate a bitch that like to argue and shit
19784,0,1,0,rt my nigga really tried to save his bitch lol
19785,0,1,0,rt mother s day is n 16 mins y all bitches picked y all kids up from yo mama house so u can have 24hrs of custody n instagram p 8230
19786,0,1,0,rt i want a crazy bitch they be loyal af 128553
19787,0,1,0,rt amp ima eat that pussy all filthy 128525
19788,0,1,0,rt y all hoes so annoying 128530
19789,0,1,0,rt brought to you by bad bitches and good weed
19790,0,1,0,rt sh1t damn i got bitches kanye voice
19791,0,1,0,rt i can t be worried bout no bitch cause that bitch could be somewhere sucking dick
19792,0,1,0,rt i won t love you i can t love you unless that pussy got some super powers
19793,0,0,1,rt it s crazy if a female cheats it s so wrong she s every type of hoe there is but if a guy cheats there s all these justific 8230
19794,0,1,0,rt you re the biggest cunt i know
19795,0,1,0,rt stacy s mom doesn t have shit going on twitter bitches have it all
19796,0,1,0,rt this is very annoying to me im gonna vomit out of annoyance bc i am a little bitch
19797,0,1,0,rt bitches be acting different 128514 buuut it s cool 128129
